date,symbol,price
2025-08-13,VTI,316.7793884277344
2025-08-14,VTI,316.3106994628906
2025-08-15,VTI,315.59271240234375
2025-08-18,VTI,315.7123718261719
2025-08-19,VTI,313.7976989746094
2025-08-20,VTI,312.969970703125
2025-08-21,VTI,311.89300537109375
2025-08-22,VTI,317.2979431152344
2025-08-25,VTI,315.7721862792969
2025-08-26,VTI,317.20819091796875
2025-08-27,VTI,318.05584716796875
2025-08-28,VTI,319.212646484375
2025-08-29,VTI,317.3179016113281
2025-09-02,VTI,315.114013671875
2025-09-03,VTI,316.4502868652344
2025-09-04,VTI,319.2525329589844
2025-09-05,VTI,318.6641540527344
2025-09-08,VTI,319.68133544921875
2025-09-09,VTI,320.0902099609375
2025-09-10,VTI,320.90789794921875
2025-09-11,VTI,323.8796691894531
2025-09-12,VTI,323.41094970703125
2025-09-15,VTI,324.9866027832031
2025-09-16,VTI,324.5478210449219
2025-09-17,VTI,324.25860595703125
2025-09-18,VTI,326.30291748046875
2025-09-19,VTI,327.5295104980469
2025-09-22,VTI,328.945556640625
2025-09-23,VTI,327.18048095703125
2025-09-24,VTI,325.98382568359375
2025-09-25,VTI,324.2386779785156
2025-09-26,VTI,326.27301025390625
2025-09-29,VTI,327.1000061035156
2025-09-30,VTI,328.1700134277344
2025-10-01,VTI,329.30999755859375
2025-10-02,VTI,329.7900085449219
2025-10-03,VTI,329.9700012207031
2025-10-06,VTI,331.2099914550781
2025-10-07,VTI,329.6199951171875
2025-10-08,VTI,331.80999755859375
2025-10-09,VTI,330.6600036621094
2025-10-10,VTI,321.79998779296875
2025-10-13,VTI,326.92999267578125
2025-10-14,VTI,326.8299865722656
2025-10-15,VTI,328.3800048828125
2025-10-16,VTI,325.7699890136719
2025-10-17,VTI,327.29998779296875
2025-10-20,VTI,330.95001220703125
2025-10-21,VTI,330.9100036621094
2025-10-22,VTI,328.8999938964844
2025-10-23,VTI,331.010009765625
2025-10-24,VTI,333.7099914550781
2025-10-27,VTI,337.42999267578125
2025-10-28,VTI,337.95001220703125
2025-10-29,VTI,337.7099914550781
2025-10-30,VTI,334.0799865722656
2025-10-31,VTI,335.4200134277344
2025-11-03,VTI,335.79998779296875
2025-11-04,VTI,331.739990234375
2025-11-05,VTI,333.1600036621094
2025-11-06,VTI,329.3699951171875
2025-11-07,VTI,330.0899963378906
2025-11-10,VTI,334.9200134277344
2025-11-11,VTI,335.739990234375
2025-11-12,VTI,335.8599853515625
2025-11-13,VTI,329.9100036621094
2025-11-14,VTI,329.8599853515625
2025-11-17,VTI,326.42999267578125
2025-11-18,VTI,324.2200012207031
2025-11-19,VTI,325.2799987792969
2025-11-20,VTI,320.1000061035156
